FIPS,e2016_votediff,e2016_rep_winner,e2016_dem_winner,e2016_rep_vote,e2016_dem_vote
48275,831,true,false,1078,247
48277,10978,true,false,14561,3583
48279,2340,true,false,3111,771
48281,4902,true,false,6385,1483
48283,257,false,true,872,1129
48285,6177,true,false,7347,1170
48287,3625,true,false,4997,1372
48289,5482,true,false,6391,909
48291,14030,true,false,18892,4862
48293,4018,true,false,5796,1778
48295,1024,true,false,1159,135
48297,2722,true,false,3464,742
48299,6474,true,false,8299,1825
48301,54,true,false,58,4
48303,37628,true,false,65651,28023
48305,1143,true,false,1546,403
48307,2070,true,false,2552,482
48309,21197,true,false,48260,27063
48311,414,true,false,454,40
48313,2470,true,false,3351,881
48315,1818,true,false,2983,1165
48317,1189,true,false,1455,266
48319,1302,true,false,1656,354
48321,4866,true,false,8366,3500
48323,7581,false,true,2816,10397
48325,7451,true,false,12085,4634
48327,528,true,false,682,154
48329,26948,true,false,36973,10025
48331,4313,true,false,6364,2051
48333,1708,true,false,1951,243
48335,1426,true,false,1780,354
48337,6641,true,false,7526,885
48339,104479,true,false,150314,45835
48341,2879,true,false,3977,1098
48343,2021,true,false,3446,1425
48345,526,true,false,566,40
48347,7925,true,false,14771,6846
48349,7992,true,false,11994,4002
48351,3132,true,false,4288,1156
48353,2523,true,false,3552,1029
48355,1568,true,false,50766,49198
48357,2354,true,false,2628,274
48359,772,true,false,850,78
48361,19778,true,false,25513,5735
48363,6576,true,false,8284,1708
48365,6610,true,false,8445,1835
48367,38129,true,false,46473,8344
48369,1430,true,false,1915,485
48371,914,true,false,2468,1554
48373,10989,true,false,15176,4187
48375,11973,true,false,19630,7657
48377,806,false,true,652,1458
48379,3340,true,false,3968,628
48381,35095,true,false,43462,8367
48383,542,true,false,709,167
48385,1120,true,false,1382,262
48387,2777,true,false,3926,1149
48389,242,false,true,1417,1659
48391,796,true,false,1830,1034
48393,504,true,false,524,20
48395,2465,true,false,4668,2203
48397,18796,true,false,28451,9655
48399,2797,true,false,3250,453
48401,10740,true,false,14675,3935
48403,3384,true,false,3998,614
48405,1712,true,false,2622,910
48407,6021,true,false,8059,2038
48409,5159,true,false,13030,7871
48411,1732,true,false,2025,293
48413,613,true,false,821,208
48415,3677,true,false,4410,733
48417,1275,true,false,1378,103
48419,5421,true,false,7179,1758
48421,711,true,false,807,96
48423,36630,true,false,58930,22300
48425,2665,true,false,3206,541
48427,7065,false,true,2224,9289
48429,2686,true,false,3034,348
48431,479,true,false,549,70
48433,420,true,false,555,135
48435,762,true,false,1075,313
48437,1209,true,false,1671,462
48439,57529,true,false,345921,288392
48441,23165,true,false,33250,10085
48443,148,true,false,288,140
48445,1706,true,false,2459,753
48447,631,true,false,715,84
48449,3914,true,false,6511,2597
48451,18321,true,false,27494,9173
48453,181051,false,true,127209,308260
48455,3583,true,false,4737,1154
48457,5376,true,false,6624,1248
48459,10829,true,false,13209,2380
48461,721,true,false,1007,286
48463,968,true,false,4835,3867
48465,1074,false,true,5890,6964
48467,15674,true,false,18473,2799
48469,12409,true,false,21275,8866
48471,6793,true,false,12884,6091
48473,4783,true,false,10531,5748
48475,1764,true,false,2547,783
48477,7563,true,false,10945,3382
48479,29360,false,true,12947,42307
48481,5911,true,false,10149,4238
48483,1893,true,false,2087,194
48485,18861,true,false,27631,8770
48487,2357,true,false,3166,809
48489,1875,false,true,1547,3422
48491,19707,true,false,104175,84468
48493,9208,true,false,13998,4790
48495,983,true,false,1403,420
48497,17258,true,false,20670,3412
48499,13070,true,false,15700,2630
48501,1371,true,false,1797,426
48503,5725,true,false,6601,876
48505,1034,false,true,1029,2063
48507,1942,false,true,694,2636
49001,1449,true,false,1838,264
49003,7007,true,false,12230,2282
49005,4684,true,false,21139,8563
49007,3558,true,false,5275,1717
49009,254,true,false,331,77
49011,14803,true,false,62219,28776
49013,4574,true,false,5508,500
49015,2941,true,false,3425,380
49017,1226,true,false,1606,358
49019,15,true,false,1975,1960
49021,7918,true,false,11561,2450
49023,1919,true,false,2827,442
49025,1524,true,false,2265,741
49027,2909,true,false,3860,431
49029,1761,true,false,3188,577
49031,570,true,false,626,47
49033,589,true,false,797,104
49035,37820,false,true,138043,175863
49037,603,true,false,2645,2042
49039,4243,true,false,6673,1061
49041,5521,true,false,6740,695
49043,3170,false,true,7333,10503
49045,5082,true,false,11169,4573
49047,7818,true,false,9810,995
49049,31335,true,false,102182,28522
49051,3052,true,false,6115,3063
49053,32362,true,false,42650,10288
49055,695,true,false,966,271
49057,17104,true,false,40235,23131
50001,5922,false,true,5297,11219
50003,3614,false,true,5925,9539
50005,911,false,true,5534,6445
50007,36213,false,true,18601,54814
50009,487,true,false,1506,1019
50011,599,false,true,8752,9351
50013,607,false,true,1487,2094
50015,3671,false,true,3570,7241
50017,2534,false,true,5007,7541
50019,26,false,true,5159,5185
50021,1156,false,true,12479,13635
50023,10601,false,true,7993,18594
50025,8886,false,true,5454,14340
50027,8951,false,true,8605,17556
51001,1843,true,false,8583,6740
51003,14086,false,true,19259,33345
51005,2708,true,false,4874,2166
51007,2580,true,false,4708,2128
51009,4662,true,false,9719,5057
51011,3692,true,false,5715,2023
51013,71830,false,true,20186,92016
51015,17986,true,false,26163,8177
51017,945,true,false,1548,603
51019,20891,true,false,30659,9768
51021,2120,true,false,2573,453
51023,8881,true,false,13375,4494
51025,1435,false,true,3046,4481
51027,5575,true,false,7296,1721
51029,822,true,false,3950,3128
51031,12887,true,false,19551,6664
51033,715,true,false,7147,6432
51035,8104,true,false,10663,2559
51036,1020,false,true,1476,2496
51037,1324,true,false,3479,2155
51041,3971,true,false,85045,81074
51043,1610,true,false,4661,3051
51045,1599,true,false,2140,541
51047,5590,true,false,13349,7759
51049,661,true,false,2697,2036
51051,3597,true,false,4932,1335
51053,1682,true,false,7447,5765
51057,115,true,false,2657,2542
51059,197423,false,true,157710,355133
51061,9156,true,false,22127,12971
51063,2993,true,false,5293,2300
51065,1265,true,false,7025,5760
51067,11312,true,false,18569,7257
51069,14151,true,false,26083,11932
51071,3960,true,false,5910,1950
51073,7692,true,false,13096,5404
51075,3495,true,false,8384,4889
51077,4185,true,false,5592,1407
51079,3021,true,false,5945,2924
51081,821,false,true,1737,2558
51083,2807,true,false,9704,6897
51085,20248,true,false,39630,19382
51087,34078,false,true,59857,93935
51089,7010,true,false,15208,8198
51091,587,true,false,958,371
51093,4323,true,false,12204,7881
51095,2201,true,false,21306,19105
51097,631,true,false,2099,1468
51099,3334,true,false,7341,4007
51101,3215,true,false,5975,2760
51103,654,true,false,3523,2869
51105,5916,true,false,7543,1627
51107,30846,false,true,69949,100795
51109,4316,true,false,10528,6212
51111,977,true,false,3204,2227
51113,2216,true,false,4419,2203
51115,1954,true,false,3517,1563
51117,2003,true,false,8288,6285
51119,1562,true,false,3670,2108
51121,562,false,true,19459,20021
51125,465,true,false,4154,3689
51127,4572,true,false,8118,3546
51131,569,false,true,2686,3255
51133,1450,true,false,4302,2852
51135,883,true,false,3712,2829
51137,4564,true,false,10521,5957
51139,5317,true,false,7831,2514
51141,4686,true,false,6454,1768
51143,12355,true,false,21554,9199
51145,7825,true,false,11885,4060
51147,490,false,true,4101,4591
51149,2738,true,false,9157,6419
51153,41423,false,true,71721,113144
51155,6150,true,false,10322,4172
51157,792,true,false,2539,1747
51159,866,true,false,2213,1347
51161,14208,true,false,31408,17200
51163,3172,true,false,6680,3508
51165,16624,true,false,25990,9366
51167,7191,true,false,9521,2330
51169,6666,true,false,8247,1581
51171,8821,true,false,14094,5273
51173,7085,true,false,9750,2665
51175,1440,true,false,5035,3595
51177,10416,true,false,34623,24207
51179,5960,true,false,33868,27908
51181,453,false,true,1819,2272
51183,824,false,true,2055,2879
51185,12273,true,false,15168,2895
51187,6604,true,false,11773,5169
51191,13767,true,false,19320,5553
51193,612,true,false,4448,3836
51195,9385,true,false,12086,2701
51197,7276,true,false,10046,2770
51199,5838,true,false,18837,12999
51510,43957,false,true,13285,57242
51515,0,false,false,0,0
51520,3057,true,false,4892,1835
51530,737,true,false,1430,693
51540,14941,false,true,2960,17901
51550,1420,true,false,54047,52627
51570,3314,true,false,5681,2367
51580,435,true,false,1349,914
51590,3756,false,true,7303,11059
51595,741,false,true,789,1530
51600,3665,false,true,3702,7367
51610,4495,false,true,1324,5819
51620,1098,false,true,1421,2519
51630,2963,false,true,3744,6707
51640,922,true,false,1603,681
51650,23410,false,true,17902,41312
51660,3950,false,true,6262,10212
51670,839,false,true,3885,4724
51678,748,false,true,766,1514
51680,3190,true,false,17982,14792
51683,2470,false,true,5953,8423
51685,1471,false,true,1733,3204
51690,1384,false,true,2149,3533
51700,20150,false,true,25468,45618
51710,35471,false,true,21552,57023
51720,638,true,false,1021,383
51730,10570,false,true,1451,12021
51735,3491,true,false,5092,1601
51740,15702,false,true,12795,28497
51750,287,false,true,2638,2925
51760,65678,false,true,15581,81259
51770,7497,false,true,14789,22286
51775,3024,true,false,7226,4202
51790,200,false,true,5133,5333
51800,5274,false,true,18006,23280
51810,7192,true,false,98224,91032
51820,1037,true,false,4801,3764
51830,3281,false,true,1925,5206
51840,374,false,true,4790,5164
53001,1784,true,false,3083,1299
53003,2607,true,false,5741,3134
53005,20834,true,false,47194,26360
53007,5082,true,false,18114,13032
53009,1117,true,false,18794,17677
53011,316,false,true,92441,92757
53013,971,true,false,1497,526
53015,6277,true,false,24185,17908
53017,4685,true,false,9603,4918
53019,1104,true,false,2202,1098
53021,4320,true,false,13206,8886
53023,572,true,false,851,279
53025,10708,true,false,18518,7810
53027,2047,true,false,14067,12020
53029,2495,false,true,18465,20960
53031,6619,false,true,6037,12656
53033,501983,false,true,216339,718322
53035,14138,false,true,49018,63156
53037,2611,true,false,10100,7489
53039,1595,true,false,5789,4194
53041,12338,true,false,21992,9654
53043,2864,true,false,4108,1244
53045,1684,true,false,13677,11993
53047,3312,true,false,9610,6298
53049,740,true,false,5360,4620
53051,2439,true,false,4373,1934
53053,25714,false,true,146824,172538
53055,4484,false,true,2688,7172
53057,1954,false,true,24736,26690
53059,696,true,false,2928,2232
53061,56972,false,true,128255,185227
53063,19668,true,false,113435,93767
53065,9394,true,false,15161,5767
53067,20174,false,true,48624,68798
53069,512,true,false,1344,832
53071,3957,true,false,13651,9694
53073,19741,false,true,40599,60340
53075,743,false,true,7403,8146
53077,10444,true,false,41735,31291
54001,3305,true,false,4527,1222
54003,15923,true,false,28244,12321
54005,4714,true,false,6504,1790
54007,2216,true,false,3537,1321
54009,4057,true,false,6625,2568
54011,8403,true,false,19850,11447
54013,1579,true,false,2035,456
54015,1732,true,false,2300,568
54017,1996,true,false,2358,362
54019,6067,true,false,10357,4290
54021,1351,true,false,1896,545
54023,3834,true,false,4346,512
54025,5791,true,false,9556,3765
54027,5112,true,false,6692,1580
54029,5647,true,false,8909,3262
54031,3119,true,false,4274,1155
54033,11056,true,false,18750,7694
54035,6357,true,false,9020,2663
54037,3686,true,false,13204,9518
54039,15587,true,false,43850,28263
54041,3927,true,false,5274,1347
54043,3848,true,false,5307,1459
54045,7805,true,false,9897,2092
54047,3191,true,false,4629,1438
54049,7704,true,false,14668,6964
54051,6748,true,false,9666,2918
54053,5573,true,false,7654,2081
54055,12700,true,false,17404,4704
54057,7020,true,false,9070,2050
54059,6541,true,false,7911,1370
54061,3733,true,false,18432,14699
54063,3332,true,false,4443,1111
54065,4159,true,false,5732,1573
54067,5411,true,false,7251,1840
54069,5646,true,false,11139,5493
54071,1669,true,false,2398,729
54073,1737,true,false,2358,621
54075,1568,true,false,2496,928
54077,7068,true,false,9538,2470
54079,11904,true,false,17788,5884
54081,15605,true,false,22048,6443
54083,4894,true,false,7629,2735
54085,2909,true,false,3405,496
54087,2559,true,false,3781,1222
54089,2265,true,false,3455,1190
54091,3242,true,false,4733,1491
54093,1814,true,false,2565,751
54095,2489,true,false,2996,507
54097,5239,true,false,7005,1766
54099,7795,true,false,11152,3357
54101,1746,true,false,2302,556
54103,3160,true,false,4519,1359
54105,1525,true,false,1911,386
54107,17034,true,false,25434,8400
54109,5485,true,false,6547,1062
55001,2213,true,false,5983,3770
55003,926,false,true,3302,4228
55005,5727,true,false,13606,7879
55007,829,false,true,4125,4954
55009,13835,true,false,67199,53364
55011,1518,true,false,4049,2531
55013,2464,true,false,5412,2948
55015,5702,true,false,15348,9646
55017,6023,true,false,17909,11886
55019,4419,true,false,8646,4227
55021,634,true,false,14160,13526
55023,419,true,false,3844,3425
55025,146247,false,true,71279,217526
55027,12675,true,false,26643,13968
55029,558,true,false,8584,8026
55031,1686,false,true,9659,11345
55033,2462,true,false,11488,9026
55035,3983,false,true,23311,27294
55037,1231,true,false,1897,666
55039,13653,true,false,31044,17391
55041,1204,true,false,2788,1584
55043,2303,true,false,12349,10046
55045,429,false,true,8693,9122
55047,3512,true,false,6213,2701
55049,1860,false,true,4809,6669
55051,817,true,false,2090,1273
55053,1086,true,false,4907,3821
55055,6849,true,false,23410,16561
55057,3050,true,false,7123,4073
55059,254,true,false,36025,35771
55061,2993,true,false,6616,3623
55063,6017,false,true,26389,32406
55065,689,true,false,3977,3288
55067,3176,true,false,6436,3260
55069,3030,true,false,8400,5370
55071,8687,true,false,23193,14506
55073,12536,true,false,39013,26477
55075,6752,true,false,12995,6243
55077,1905,true,false,4714,2809
55078,734,false,true,269,1003
55079,162951,false,true,125846,288797
55081,4304,true,false,11352,7048
55083,7369,true,false,13253,5884
55085,4013,true,false,12117,8104
55087,11797,true,false,49884,38087
55089,10262,true,false,30430,20168
55091,861,true,false,2206,1345
55093,2876,true,false,11258,8382
55095,6245,true,false,13815,7570
55097,1215,false,true,17306,18521
55099,1893,true,false,4562,2669
55101,4099,true,false,46611,42512
55103,446,true,false,4023,3577
55105,7855,false,true,31488,39343
55107,2393,true,false,4564,2171
55109,8734,true,false,26220,17486
55111,99,true,false,14791,14692
55113,1681,true,false,5185,3504
55115,6686,true,false,12742,6056
55117,9502,true,false,32458,22956
55119,4191,true,false,6589,2398
55121,1728,true,false,7364,5636
55123,644,true,false,6996,6352
55125,3399,true,false,8169,4770
55127,10145,true,false,28851,18706
55129,2120,true,false,5404,3284
55131,30874,true,false,51729,20855
55133,63321,true,false,142521,79200
55135,7749,true,false,16189,8440
55137,3877,true,false,7669,3792
55139,6394,true,false,43448,37054
55141,7271,true,false,21503,14232
56001,712,true,false,7602,6890
56003,3421,true,false,4067,604
56005,14454,true,false,15778,1324
56007,3130,true,false,4409,1279
56009,4852,true,false,5520,668
56011,3075,true,false,3348,273
56013,6967,true,false,11167,4200
56015,3494,true,false,4418,924
56017,1539,true,false,1939,400
56019,2839,true,false,3477,638
56021,13274,true,false,24847,11573
56023,5674,true,false,6779,1105
56025,16975,true,false,23552,6577
56027,1001,true,false,1116,115
56029,8580,true,false,11115,2535
56031,2718,true,false,3437,719
56033,7339,true,false,10266,2927
56035,2765,true,false,3409,644
56037,8923,true,false,12154,3231
56039,3393,false,true,3921,7314
56041,4952,true,false,6154,1202
56043,2379,true,false,2911,532
56045,2734,true,false,3033,299
,,,,,
08014,5364,false,true,14367,19731
